"POVINN","TYP","JAZYK","VPLATIOD","VPLATIDO","MEMO"
NPRF020,S,CZE,"1348","9999","<html> <br>
<br>
<head> <title>FPL061</title> </head> <br>
<br>
<body> <h3><span lang=""CS"">1. Úvod.</span></h3> <p><span lang=""CS"">Základní koncepce prostředí MATLAB. Zápis programu, vnitřní a vnější funkce, workspace. Dostupné platformy, implementace.&nbsp;</span></p> <h3><span lang=""CS"">2. Příkazy vstupu a výstupu.</span></h3> <p><span lang=""CS"">Přiřazovací příkaz, čtení ze souborů a z klávesnice, grafický vstup, vytváření menu. Výpis dat, zápis do souboru. Manipulace se soubory.&nbsp;</span></p> <h3><span lang=""CS"">3. Operace s maticemi.</span></h3> <p><span lang=""CS"">Základní aritmetické operace s celými maticemi a s jejich jednotlivými prvky. Základní úlohy lineární algebry: výpočet stopy a determinantu matice, matice inverzní a transponovaná. Řešení soustavy lineárních rovnic. Husté a řídké matice.&nbsp;</span></p> <h3><span lang=""CS"">4. Operace s komplexními čísly.</span></h3> <p><span lang=""CS"">Konjugované matice. Reálná a imaginární část komplexních čísel.&nbsp;</span></p> <h3><span lang=""CS"">5. Základní vnitřní a vnější funkce.</span></h3> <p><span lang=""CS"">Lokální a globální proměnné. Základní matematické operace a funkce. Statistické a vyhledávací funkce.&nbsp;</span></p> <h3><span lang=""CS"">6. Příkazy cyklu a podmíněné příkazy.</span></h3> <p><span lang=""CS"">Vnitřní příkazy cyklu, vektorové a maticové operace. Příkazy while a for. Logické operátory, příkazy if, elseif, else a break.&nbsp;</span></p> <h3><span lang=""CS"">7. Regrese.</span></h3> <p><span lang=""CS"">Polynomická regresní funkce, splines. Lineární a nelineární metoda nejmenších čtverců s odhadem chyby určení jednotlivých parametrů.&nbsp;</span></p> <h3><span lang=""CS"">8. Numerická derivace a integrace.</span></h3> <p><span lang=""CS"">Diferenciál a derivace. Integrace obdélníkovou metodou a pomocí lichoběžníkového pravidla.&nbsp;</span></p> <h3><span lang=""CS"">9. Grafické operace 2D a 3D grafické funkce.</span></h3> <p><span lang=""CS"">Automatické a ruční škálování os. Rotace a stínování obrazu.&nbsp;</span></p> <h3><span lang=""CS"">10. Řešení obyčejných diferenciálních rovnic.</span></h3> <p><span lang=""CS"">Metoda Runge-Kutta. Matematické kyvadlo, svázaná kyvadla.&nbsp;</span></p> <h3><span lang=""CS"">11. Fourierova transformace, konvoluce.</span></h3> <p><span lang=""CS"">Diskrétní konvoluce a dekonvoluce. Dvojdimenzionální konvoluce, zpracování obrazu. Fourierova transformace, FFT, frekvenční analýza.&nbsp;</span></p> <h3><span lang=""CS"">12. Řešení parciálních diferenciálních rovnic.</span></h3> <p><span lang=""CS"">Metoda sítí, explicitní a implicitní metoda řešení parciálních diferenciálních rovnic. Laplaceova (Poissonova) rovnice, rovnice vedení tepla, difúzní rovnice, vlnová rovnice. Kriteria stability řešení.&nbsp;</span></p> <h3><span lang=""CS"">13. Doplňkové moduly.</span></h3> <p><span lang=""CS"">Překladače, zvýšení rychlosti výpočtu. <br> </span></p> <br>
<br>
Ladění programů v prostředí MATLAB </body> <br>
<br>
</html> <br>
"
NPRF020,S,ENG,"1348","9999","<html> <br>
<br>
<head> <title>FPL061</title> </head> <br>
<br>
<body> <p class=""MsoNormal""><b style=""mso-bidi-font-weight:normal""><span lang=""CS"">1. Introduction.<br> </span></b><span lang=""CS"">Leading conception of MATLAB environment. Programming, built-in and external functions, wokspace. Actual platforms ans implementations.</span></p> <p class=""MsoNormal""><b style=""mso-bidi-font-weight:normal""><span lang=""CS"">2. Input/output commands.</span></b><span lang=""CS""><br> Assignment command, reading from console and from files, graphic output, menu creation. Data output, writing to a file. File handling.</span></p> <p class=""MsoNormal""><b style=""mso-bidi-font-weight:normal""><span lang=""CS"">3. Operations with matrices.</span></b><span lang=""CS""><br> Basic arithmetical operations with matrices and their elements. Fundamental tasks of linear algebra: trace, determinant, inverse and transpose of a matrix. Solution of a system of linear equations. Dense and sparse matrices.</span></p> <p class=""MsoNormal""><b style=""mso-bidi-font-weight:normal""><span lang=""CS"">4. Operation with complex numbers.</span></b><span lang=""CS""><br> Conjugated matrices, real and imaginary part of complex numbers.</span></p> <p class=""MsoNormal""><b style=""mso-bidi-font-weight:normal""><span lang=""CS"">5. Basic built-in and external functions.</span></b><span lang=""CS""><br> Local and global variables. Basic mathematical operations and functions. Statistical and query functions.</span></p> <p class=""MsoNormal""><b style=""mso-bidi-font-weight:normal""><span lang=""CS"">6. Cycle and condition commands.</span></b><span lang=""CS""><br> Built-in commands of cycles, vector and matrix operations. Commands <i style=""mso-bidi-font-style:normal"">while</i> and <i style=""mso-bidi-font-style: normal"">for</i>, logical operators, commnads <i style=""mso-bidi-font-style: normal"">if</i>, <i style=""mso-bidi-font-style:normal"">elseif</i>, <i style=""mso-bidi-font-style:normal"">else</i> and <i style=""mso-bidi-font-style: normal"">break</i>.</span></p> <p class=""MsoNormal""><b style=""mso-bidi-font-weight:normal""><span lang=""CS"">7. Regression.</span></b><span lang=""CS""><br> Polynomial regression function, splines. Linear and non-linear least-squares method with an estimate of several parameters error.</span></p> <p class=""MsoNormal""><b style=""mso-bidi-font-weight:normal""><span lang=""CS"">8. Numerical differentiation and integration.</span></b><span lang=""CS""><br> Differencials and differentiation. Integration by means of rectagonal and trapezoidal rule.</span></p> <p class=""MsoNormal""><b style=""mso-bidi-font-weight:normal""><span lang=""CS"">9. Graphical operations, 2D and 3D functions.</span></b><span lang=""CS""><br> Automatic and manual axes scaling. Graph rotation and hatching.</span></p> <p class=""MsoNormal""><b style=""mso-bidi-font-weight:normal""><span lang=""CS"">10. Ordinary differential equations solution.</span></b><span lang=""CS""><br> Runge-Kutta method. Mathematic pendulum, bound penduli.</span></p> <p class=""MsoNormal""><b style=""mso-bidi-font-weight:normal""><span lang=""CS"">11. Fourier transformation, convolution.</span></b><span lang=""CS""><br> Discrete convolution and deconvolution. Two-dimensional convolution, image processing. Fourier tranformation, FFT, frequency analysis.</span></p> <p class=""MsoNormal""><b style=""mso-bidi-font-weight:normal""><span lang=""CS"">12. Partial differential equations solution.</span></b><span lang=""CS""><br> Net method, explicite and implicite method of partial differential equations solution. Laplace (Poisson) equation, equation of thermal conductivity, diffusion equation, wave equation. Solution stability criterions.</span></p> <p class=""MsoNormal""><b style=""mso-bidi-font-weight:normal""><span lang=""CS"">13. Supplemetary modules.</span></b><span lang=""CS""><br> Compilers, increase of computation speed.</span></p> <p class=""H4""><span lang=""CS"">Debugging of MATLAB programs.</span></p> <br>
<br>
</body> <br>
<br>
</html> <br>
"
NPRF028,A,ENG,"1348","9999","Initial computer users training course."
NPRF028,L,CZE,"1348","9999","Dořák,L. a kol.:Famulus 3.5 Příručka uživatele. Famulus Etc. Praha 1994 

Manuály AmiPro, MS Word, MS Excel 5.0, 
"
NPRF028,S,CZE,"1348","9999","základní příkazy OS DOS, Windows, základy práce v síti Novell základy práce s commandery - NC,XTree, M602 elektronická pošta základní služby Internetu (telnet, FTP, News, WWW, elektronické konference) textové editory (AmiPro, Word) modelování jednoduchých fyzikálních problémů- systém Famulus reálný experiment - měření a zpracování výsledků na počítači- systémy ISES, IPCOach jednoduché aplikace databázovýché systémů pro výuku zpracování výsledků fyzikálních úloh pomocí tabulkových procesorů. 
"
NPRF041,A,CZE,"1348","9999","Druhá část základního  kursu  programování pro studenty 1. ročníku 
bakalářského studia fyziky. Získání zápočtu není podmínkou
konání zkoušky.
"
NPRF041,A,ENG,"1348","9999","Second part of basic course of programming for students of first year of bachelor study of physics. Contents of course is programming language Pascal (and Turbo Pascal), design of algorithms and programs.
 
"
NPRF041,L,CZE,"1348","9999","- [1] J.Drózd, R.Kryl: Začínáme s programováním, Grada Praha 1992 
- [2] P.Töpfer: Základy programování v úlohách, Scientia Praha 1997 
- [3] P.Töpfer, D.Töpferová: Programování - Sbírka úloh, Fortuna Praha 1998 
- [4] P.Töpfer: Programování - Rekurze, Fortuna Praha 1998 
- [5] P.Töpfer: Algoritmy a programovací techniky, Prometheus Praha 1995 
- [6] N.Wirth: Algoritmy a datové struktury, Alfa, Bratislava 1988 
- [7] I.Libicher, P.Töpfer: Od problému k algoritmu a programu, Grada Praha 1992 
- [8] různé učebnice a příručky na Turbo Pascal a Borland Pascal 
"
NPRF041,S,CZE,"1348","9999","* 1.Třídění, spojové seznamy, stromy, grafy 
 Základní metody vnitřního třídění (přímé metody, quicksort, heapsort, mergesort, přihrádkové třídění) - vnější třídění (přímé a přirozené slučování) - lineární spojové seznamy a operace s nimi - realizace zásobníku a fronty v poli a spojovým seznamem - stromy, grafy, průchody stromem a grafem - binární vyhledávací stromy bez vyvažování - hašování - programová realizace základních grafových algoritmů (souvislost grafu, Dijkstrův algoritmus, minimální kostra, topologické třídění) - principy objektového programování. 

* 2. Rozšiřující informace 
dnešní trendy (programování řízené událostmi, opakované užívání softwarových komponent, užívané programovací jazyky, moderní ladicí prostředky, týmová práce ve vývoji software). 
"
NPRG005,E,ENG,"2017","9999","The course is concluded with a credit and a final exam. The credit is awarded upon successfully completing the following requirements:
- submitting a programming project including the user and developer documentation on a topic assigned by the instructor
- obtaining the required score from homework assignments or tests assigned in tutorials 

The final exam consists of a written and an oral part. The grade is based on results of both parts. Problems assigned in the written part correspond to the syllabus and the material covered in tutorials. Questions posed in the oral part explore the topics included in the syllabus to the extent that these topics are covered in lectures."
NPRG005,L,CZE,"2023","9999","Richard Bird, Jeremy Gibbons, Algorithm Design with Haskell, Cambridge University Press, 2020

Patrick Blackburn, Johan Bos, Kristina Striegnitz, Learn Prolog Now!, College Publications, 2006

Ivan Bratko, Prolog Programming for Artificial Intelligence, 4th ed., Pearson, 2012

Graham Hutton, Programming in Haskell, 2nd ed., Cambridge University Press, 2016

Miran Lipovača, Learn You a Haskell for Great Good!: A Beginner's Guide, No Starch Press, 2011

Rebecca Skinner, Effective Haskell: Solving Real-World Problems with Strongly Typed Functional Programming, Pragmatic Bookshelf, 2023

David S. Warren et al., Prolog: The Next 50 Years, Lecture Notes in Artificial Intelligence 13900, Springer, 2023"
NPRG005,L,ENG,"2023","9999","Richard Bird, Jeremy Gibbons, Algorithm Design with Haskell, Cambridge University Press, 2020

Patrick Blackburn, Johan Bos, Kristina Striegnitz, Learn Prolog Now!, College Publications, 2006

Ivan Bratko, Prolog Programming for Artificial Intelligence, 4th ed., Pearson, 2012

Graham Hutton, Programming in Haskell, 2nd ed., Cambridge University Press, 2016

Miran Lipovača, Learn You a Haskell for Great Good!: A Beginner's Guide, No Starch Press, 2011

Rebecca Skinner, Effective Haskell: Solving Real-World Problems with Strongly Typed Functional Programming, Pragmatic Bookshelf, 2023

David S. Warren et al., Prolog: The Next 50 Years, Lecture Notes in Artificial Intelligence 13900, Springer, 2023
"
NPRG005,S,CZE,"2023","9999","* Logické programování v jazyce Prolog.

Tvar programu a jeho interpretace, unifikace, backtracking.
Deklarativní a procedurální sémantika programu.
Práce se seznamy a s rekurzivními datovými strukturami. 
Standardní predikáty a jejich použití. Aritmetika. Definice operátorů.
Řez a negace. Efektivita programů v Prologu, neúplně definované datové struktury.
Aplikace logického programování v umělé inteligenci.

* Funkcionální programování, základy lambda kalkulu.

Tvar programu v jazyce Haskell. Dvojrozměrná syntax, líné vyhodnocení.
Definice funkce, rekurze, porovnávání se vzorem. Stručné seznamy.
Definice typů a datových struktur, polymorfismus, typové třídy a instance.
Funkce vyšších řádů. Nekonečné datové struktury. Monády, vstup a výstup.
"
NPRG005,S,ENG,"1348","9999","1. Syntax of Prolog programs and their interpretation, unification, backtracking. Declarative and operational semantics of program.

2. Lists and recursive data structures. Built-in predicates and their uses.

3. Arithmetic in Prolog. Input and output. Definition of operators.

4. Cut and negation.

5. Efficiency of Prolog programs, incomplete data structures.

6. Functional programming, basics of LISP (Scheme).

7. Haskell: basic syntax, 2D layout, lazy evaluation.

8. Function definition, recursion, pattern matching. List comprehensions.

9. User-defined types and data structures, polymorphism, type classes.

10. Higher-order functions. Infinite data structures.

11. Input and output, monads."
NPRG013,A,CZE,"1348","9999","Předmět zaměřený na praktické programování v jazyku a prostředí Java"
NPRG014,A,ENG,"2017","9999","The goal of the course is to show interesting and advanced concepts of modern object-oriented programming 
languages and demonstrate their application together with practical exercises. The course is intended for students 
that already have experience with software development in Java/C++/C#. The concepts will be illustrated in 
Scala, Groovy, IO, JavaScript and TypeScript programming languages. Prior knowledge of these languages is not 
necessary. The course will provide adequate introduction to each of them.

"
