"POVINN","PNAZEV","PANAZEV","VPLATIOD","VPLATIDO","PFAKULTA","PGARANT","PVYUCOVAN","VSEMZAC","VSEMPOC","PVYJAZYK","VROZSAHPR1","VROZSAHCV1","VROZSAHPR2","VROZSAHCV2","VRVCEM","VTYP","VEBODY","VUCIT1","VUCIT2","VUCIT3","PPOCMIN","PPOCMAX"
NTIN043,Formální základy softwarového inženýrství,Formal Foundations of Software Engineering,"2018","2022","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,*,5,"10938","12997",,,
NTIN043,Formální základy softwarového inženýrství,Formal Foundations of Software Engineering,"2023","9999","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,*,5,"12997",,,,
NTIN050,Seminář z výpočetní složitosti,Seminar on Computational Complexity,"2009","9999","11320","32-KAM",V,"3","1",,"0","2",,,HT,Z,3,"11266","11063",,,
NTIN060,Algoritmy a datové struktury 1,Algorithms and Data Structures 1,"2019","2020","11320","32-KTIML",V,"2","1",CZE,"2","2",,,HT,*,5,"12948","12406","12117",,
NTIN060,Algoritmy a datové struktury 1,Algorithms and Data Structures 1,"2021","9999","11320","32-KTIML",V,"2","1",CZE,"2","2",,,HT,*,5,"12705","12406","12117",,
NTIN061,Algoritmy a datové struktury 2,Algorithms and Data Structures 2,"2020","2023","11320","32-KAM",V,"1","1",CZE,"2","2",,,HT,*,5,"12406","12705","12117",,
NTIN061,Algoritmy a datové struktury 2,Algorithms and Data Structures 2,"2024","9999","11320","32-KAM",V,"1","1",CZE,"2","2",,,HT,*,5,"12406","12705","12948",,
NTIN066,Datové struktury 1,Data Structures 1,"2020","9999","11320","32-KTIML",V,"3","1",CZE,"2","2",,,HT,*,6,"11063","11103","12406",,
NTIN067,Datové struktury 2,Data Structures 2,"2020","9999","11320","32-KTIML",V,"2","1",CZE,"2","0",,,HT,K,3,"11103","12406",,,
NTIN071,Automaty a gramatiky,Automata and Grammars,"2020","9999","11320","32-KTIML",V,"2","1",CZE,"2","2",,,HT,*,5,"12755",,,,
NTIN090,Základy složitosti a vyčíslitelnosti,Introduction to Complexity and Computability,"2020","2021","11320","32-KTIML",V,"1","1",CZE,"2","1",,,HT,*,4,"12705","11302",,,
NTIN090,Základy složitosti a vyčíslitelnosti,Introduction to Complexity and Computability,"2022","2023","11320","32-KTIML",V,"1","1",CZE,"2","1",,,HT,*,4,"12705","11302",,,
NTIN090,Základy složitosti a vyčíslitelnosti,Introduction to Complexity and Computability,"2024","9999","11320","32-KTIML",V,"1","1",CZE,"2","1",,,HT,*,4,"12705","11302",,,
NTIN107,Rozšiřující seminář Algoritmy a datové struktury 1,Extension seminar Algorithms and Data Structures 1,"2020","9999","11320","32-KAM",V,"2","1",CZE,"0","2",,,HT,Z,2,"12439",,,,
NTIX061,Algoritmy a datové struktury 2,Algorithms and Data Structures 2,"2020","9999","11320","32-STUD",V,"1","1",CZE,"2","2",,,HT,*,6,"12406","12705","12117",,
NTIX063,Složitost,Complexity,"2019","2021","11320","32-STUD",V,"2","1",CZE,"2","1",,,HT,*,5,"12705","11302",,,
NTIX063,Složitost,Complexity,"2022","9999","11320","32-STUD",V,"2","1",CZE,"2","1",,,HT,*,5,"12705","11302",,,
NTIX066,Datové struktury I,Data Structures I,"2020","2021","11320","32-KTIML",Z,"3","1",CZE,"2","1",,,HT,*,5,"11103","12406","11606",,
NTIX066,Datové struktury I,Data Structures I,"2022","9999","11320","32-KTIML",V,"3","1",CZE,"2","1",,,HT,*,5,"11103","12406","11606",,
NTIX071,Automaty a gramatiky,Automata and Grammars,"2020","9999","11320","32-STUD",V,"2","1",CZE,"2","2",,,HT,*,6,"12755",,,,
NTIX085,Vybrané kapitoly z výpočetní složitosti I,Selected Topics in Computational Complexity I,"2019","2020","11320","32-STUD",V,"1","1",CZE,"2","1",,,HT,*,5,"11063","32286",,,
NTIX085,Vybrané kapitoly z výpočetní složitosti I,Selected Topics in Computational Complexity I,"2021","2021","11320","32-STUD",V,"1","1",CZE,"2","1",,,HT,*,5,"11063",,,,
NTIX085,Vybrané kapitoly z výpočetní složitosti I,Selected Topics in Computational Complexity I,"2022","9999","11320","32-STUD",Z,"1","1",CZE,"2","1",,,HT,*,5,"11063",,,,
NTIX090,Základy složitosti a vyčíslitelnosti,Introduction to Complexity and Computability,"2019","2021","11320","32-STUD",V,"1","1",CZE,"2","1",,,HT,*,5,"12705","11302",,,
NTIX090,Základy složitosti a vyčíslitelnosti,Introduction to Complexity and Computability,"2022","9999","11320","32-STUD",V,"1","1",CZE,"2","1",,,HT,*,5,"12705","11302",,,
NTMF002,Pokročilá kvantová teorie,Advanced Quantum Theory,"2011","9999","11320","32-FUUK",V,"1","1",,"3","1",,,HT,*,6,"11304",,,,
NTMF012,Seminář teoretické fyziky II,Seminar on Theoretical Physics II,"2013","2021","11320","32-UTF",N,"2","1",,"0","2",,,HT,Z,3,"11332",,,,
NTMF012,Seminář teoretické fyziky II,Seminar on Theoretical Physics II,"2022","9999","11320","32-UTF",Z,"2","1",CZE,"0","2",,,HT,Z,3,"11332",,,,
NTMF016,Úvod do molekulární fyziky tekuté fáze,Introduction to Fluid Phase Molecular Physics,"2014","2021","11320","32-UTF",N,"2","1",,"2","0",,,HT,K,3,"11527",,,,
NTMF016,Úvod do molekulární fyziky tekuté fáze,Introduction to Fluid Phase Molecular Physics,"2022","9999","11320","32-UTF",Z,"2","1",CZE,"2","0",,,HT,K,3,"11527",,,,
NTMF035,Renormalizační teorie fázových přechodů,Renormalisation Theory of Phase Transitions,"2020","2020","11320","32-UTF",V,"2","1",CZE,"2","0",,,HT,K,3,"11003",,,,
NTMF035,Renormalizační teorie fázových přechodů,Renormalisation Theory of Phase Transitions,"2021","2022","11320","32-UTF",V,"2","1",CZE,"2","0",,,HT,K,3,"11003",,,,
NTMF035,Renormalizační teorie fázových přechodů,Renormalisation Theory of Phase Transitions,"2023","2023","11320","32-UTF",N,"2","1",CZE,"2","0",,,HT,K,3,"11003",,,,
NTMF035,Renormalizační teorie fázových přechodů,Renormalisation Theory of Phase Transitions,"2024","9999","11320","32-UTF",V,"2","1",CZE,"2","0",,,HT,K,3,"11003",,,,
NTMF040,Základy počítačové fyziky II,Fundamentals of Computer Physics II,"2006","9999","11320","32-UTF",Z,"2","1",,"0","2",,,HT,Z,3,"11862",,,,
NTMF043,Termodynamika a statistická fyzika I,Thermodynamics and Statistical Physics I,"2020","2021","11320","32-UTF",V,"1","1",CZE,"3","2",,,HT,*,7,"11698","11975",,,
NTMF043,Termodynamika a statistická fyzika I,Thermodynamics and Statistical Physics I,"2022","9999","11320","32-UTF",V,"1","1",CZE,"3","2",,,HT,*,7,"11698","11975",,,
NTMF075,xAct: tensor analysis by computer 1,xAct: tensor analysis by computer 1,"2020","2022","11320","32-UTF",N,"1","1",ENG,"2","0",,,HT,K,3,"12454","11325",,,
NTMF075,xAct: tensor analysis by computer 1,xAct: tensor analysis by computer 1,"2023","9999","11320","32-UTF",V,"1","1",ENG,"2","0",,,HT,K,3,"13289","12454",,,
NTMF100,Odborné soustředění ÚTF,Special Workshop of the Institute of Theoretical Physics,"2020","2021","11320","32-UTF",V,"1","1",CZE,"0","1",,,HT,Z,2,"12454","11924",,,
NTMF100,Odborné soustředění ÚTF,Special Workshop of the Institute of Theoretical Physics,"2022","2022","11320","32-UTF",V,"1","1",CZE,"0","1",,,HT,Z,2,"12454","11924",,,
NTMF100,Odborné soustředění ÚTF,Special Workshop of the Institute of Theoretical Physics,"2023","9999","11320","32-UTF",V,"1","1",CZE,"0","1",,,HT,Z,2,"12454","11924",,,
NTMF107,Základy numerického studia prostoročasů,Foundations of Numerical Study of Spacetimes,"2020","9999","11320","32-UTF",V,"1","1",CZE,"3","0",,,HT,K,4,"11325",,,,
NTMF112,Kvantová teorie – vybrané aplikace,Quantum theory - selected applications,"2019","2020","11320","32-UTF",N,"2","1",CZE,"1","1",,,HT,*,3,"11862",,,,
NTMF112,Kvantová teorie – vybrané aplikace,Quantum theory - selected applications,"2021","2021","11320","32-UTF",N,"2","1",CZE,"1","1",,,HT,*,3,"11862",,,,
NTMF112,Kvantová teorie - vybrané aplikace,Quantum theory - selected applications,"2022","2022","11320","32-UTF",V,"2","1",CZE,"1","1",,,HT,K,3,"11862",,,,
NTMF112,Kvantová teorie - vybrané aplikace,Quantum theory - selected applications,"2023","2023","11320","32-UTF",N,"2","1",CZE,"1","1",,,HT,K,3,"11862",,,,
NTMF112,Kvantová teorie – vybrané aplikace,Quantum theory – selected applications,"2024","9999","11320","32-UTF",V,"2","1",CZE,"1","1",,,HT,K,3,"11862",,,,
NTVY003,Zimní výcvikový kurz,Winter Training Course,"2016","2020","11320","32-KTV",V,"1","1",CZE,"0","0",,,HT,Z,1,"11239","11152",,,
NTVY003,Zimní výcvikový kurz,Winter Training Course,"2021","2021","11320","32-KTV",V,"1","1",CZE,"0","0",,,HT,Z,1,"11239","11152",,,
NTVY003,Zimní výcvikový kurz,Winter Training Course,"2022","9999","11320","32-KTV",V,"1","1",CZE,"0","0",,,HT,Z,1,"71059",,,,
NTVY006,Zájmová tělesná výchova,Optional Physical Education,"2016","2020","11320","32-KTV",V,"3","1",CZE,"0","2",,,HT,Z,1,"11239","11152",,,180
NTVY006,Zájmová tělesná výchova,Optional Physical Education,"2021","2021","11320","32-KTV",V,"3","1",CZE,"0","2",,,HT,Z,1,"11239","11152",,,180
NTVY006,Zájmová tělesná výchova,Optional Physical Education,"2022","2023","11320","32-KTV",V,"3","1",CZE,"0","2",,,HT,Z,1,"71059",,,,180
NTVY006,Zájmová tělesná výchova,Optional Physical Education,"2024","9999","11320","32-KTV",V,"3","1",CZE,"0","2",,,HT,Z,1,"71059",,,,180
NTVY013,Zimní kurz - volný,Winter Course - open,"2003","9999","11320","32-KTV",Z,"1","1",,"0","0",,,HT,-,0,,,,,
NTVY014,Tělesná výchova I,Physical Education I,"2019","2020","11320","32-KTV",V,"1","1",CZE,"0","2",,,HT,Z,1,"11152",,,,
NTVY014,Tělesná výchova I,Physical Education I,"2021","2021","11320","32-KTV",V,"1","1",CZE,"0","2",,,HT,Z,1,"11152",,,,
NTVY014,Tělesná výchova I,Physical Education I,"2022","9999","11320","32-KTV",V,"1","1",CZE,"0","2",,,HT,Z,1,"71059",,,,
NTVY015,Tělesná výchova II,Physical Education II,"2019","2020","11320","32-KTV",V,"2","1",CZE,"0","2",,,HT,Z,1,"11152",,,,560
NTVY015,Tělesná výchova II,Physical Education II,"2021","2021","11320","32-KTV",V,"2","1",CZE,"0","2",,,HT,Z,1,"11152",,,,560
NTVY015,Tělesná výchova II,Physical Education II,"2022","9999","11320","32-KTV",V,"2","1",CZE,"0","2",,,HT,Z,1,"71059",,,,575
NTVY016,Tělesná výchova III,Physical Education III,"2019","2020","11320","32-KTV",V,"1","1",CZE,"0","2",,,HT,Z,1,"11152",,,,
NTVY016,Tělesná výchova III,Physical Education III,"2021","2021","11320","32-KTV",V,"1","1",CZE,"0","2",,,HT,Z,1,"11152",,,,
NTVY016,Tělesná výchova III,Physical Education III,"2022","9999","11320","32-KTV",V,"1","1",CZE,"0","2",,,HT,Z,1,"71059",,,,
NTVY017,Tělesná výchova IV,Physical Education IV,"2019","2020","11320","32-KTV",V,"2","1",CZE,"0","2",,,HT,Z,1,"11152",,,,340
NTVY017,Tělesná výchova IV,Physical Education IV,"2021","2021","11320","32-KTV",V,"2","1",CZE,"0","2",,,HT,Z,1,"11152",,,,340
NTVY017,Tělesná výchova IV,Physical Education IV,"2022","2022","11320","32-KTV",V,"2","1",CZE,"0","2",,,HT,Z,1,"71059",,,,355
NTVY017,Tělesná výchova IV,Physical Education IV,"2023","2023","11320","32-KTV",V,"2","1",CZE,"0","2",,,HT,Z,1,"71059",,,,380
NTVY017,Tělesná výchova IV,Physical Education IV,"2024","9999","11320","32-KTV",V,"2","1",CZE,"0","2",,,HT,Z,1,"71059",,,,385
NTVY018,Letní výcvikový kurz,Summer Training,"2016","2020","11320","32-KTV",V,"2","1",CZE,"0","0",,,DS,Z,1,"11239","11152",,,
NTVY018,Letní výcvikový kurz,Summer Training,"2021","2021","11320","32-KTV",V,"2","1",CZE,"0","0",,,DS,Z,1,"11239","11152",,,
NTVY018,Letní výcvikový kurz,Summer Training,"2022","9999","11320","32-KTV",V,"2","1",CZE,"0","0",,,DS,Z,1,"71059",,,,
NTVY019,Zimní výcvikový kurz,Winter Training,"2016","2020","11320","32-KTV",V,"1","1",CZE,"0","0",,,DS,Z,1,"11239","11152",,,
NTVY019,Zimní výcvikový kurz,Winter Training,"2021","2021","11320","32-KTV",V,"1","1",CZE,"0","0",,,DS,Z,1,"11239","11152",,,
NTVY019,Zimní výcvikový kurz,Winter Training,"2022","9999","11320","32-KTV",V,"1","1",CZE,"0","0",,,DS,Z,1,"71059",,,,
NUFY021,Fyzikální praktikum I pro obor Učitelství pro SŠ,Practical Course in Physics I for Secondary School Teaching,"2006","2021","11320","32-KVOF",N,"1","1",,"0","3",,,HT,F,4,"11408",,,,
NUFY021,Fyzikální praktikum I pro obor Učitelství pro SŠ,Practical Course in Physics I for Secondary School Teaching,"2022","9999","11320","32-KVOF",Z,"1","1",CZE,"0","3",,,HT,F,4,"11408",,,,
NUFY055,Vybrané partie z fyziky III,Selected Topics on Physics III,"2007","2021","11320","32-KDF",N,"2","1",,"0","1",,,HT,Z,2,"11849",,,,
NUFY055,Vybrané partie z fyziky III,Selected Topics on Physics III,"2022","9999","11320","32-KDF",Z,"2","1",CZE,"0","1",,,HT,Z,2,"11849",,,,
NUFY071,Propedeutika fyzikálních pokusů I,Propaedeutics of Physical Experiments I,"2002","9999","11320","32-KDF",Z,"1","1",,"0","1",,,HT,Z,2,"11849","11762",,,
NUFY086,Praktikum multimediální techniky,Practical Course in Multimedia Technology,"2018","2020","11320","32-KDF",V,"3","1",CZE,"0","2",,,HT,Z,2,"12421",,,,
NUFY086,Praktikum multimediální techniky,Practical Course in Multimedia Technology,"2021","9999","11320","32-KDF",N,"3","1",CZE,"0","2",,,HT,Z,2,"12421",,,,
NUFY106,Sociální dovednosti a práce s lidmi II,Social Skills and Work II,"2020","9999","11320","32-KDF",N,"2","1",CZE,"0","2",,,HT,Z,2,"53860",,,,
NUFY116,Pedagogicko-didaktická propedeutika fyziky II,Physics Teaching Propedeutics II,"2020","2020","11320","32-KDF",V,"2","1",CZE,"0","2",,,HT,Z,3,"12310",,,,
NUFY116,Pedagogicko-didaktická propedeutika fyziky II,Physics Teaching Propedeutics II,"2021","9999","11320","32-KDF",N,"2","1",CZE,"0","2",,,HT,Z,3,"12310",,,,
NUFY124,Kvantitativní fyzikální úlohy,Quantitative physics tasks,"2017","2020","11320","32-KDF",V,"3","1",CZE,"0","1",,,HT,Z,1,"11075","13827",,,
NUFY124,Kvantitativní fyzikální úlohy,Quantitative physics tasks,"2021","9999","11320","32-KDF",N,"3","1",CZE,"0","1",,,HT,Z,1,"11075","13827",,,
NUFZ025,Fyzika IV prakticky,Physics IV practically,"2015","2021","11320","32-KDF",N,"1","1",CZE,"0","2",,,HT,Z,3,"11220",,,,
NUFZ025,Fyzika IV prakticky,Physics IV practically,"2022","9999","11320","32-KDF",Z,"1","1",CZE,"0","2",,,HT,Z,3,"11220",,,,
NUIN003,Programování III,Programming III,"2006","9999","11320","32-KSVI",Z,"1","1",,"2","2",,,HT,*,6,"11845",,,,
NUIN005,Operační systémy a systémový software,Operating Systems and System Software,"2005","9999","11320","32-KSVI",Z,"2","1",,"2","0",,,HT,K,3,"11278",,,,
NUIN023,xxx,xxx,"2021","2021","11320","32-KSVI",Z,"2","1",CZE,"1","2",,,HT,F,4,"11329",,,,
NUIN023,xxx nepoužitý kód předmětu xxx,xxx,"2022","9999","11320","32-KSVI",Z,"2","1",CZE,"1","2",,,HT,F,4,"11329",,,,
NUMP007,Algebra,Algebra,"2004","9999","11320","32-KA",Z,"1","2",,"2","0","2","2",HT,-*,9,"11613",,,,
NUMV042,Užití matematické analýzy ve středoškolské matematice,Mathematical Analysis Applications in Secondary School Mathematics,"2003","9999","11320","32-KMA",Z,"1","2",,"2","0","2","0",HT,-K,6,"12467",,,,
NUMV065,Vývoj matematického vzdělávání,Development of Mathematics Education,"2015","9999","11320","32-KDM",Z,"2","1",,"0","2",,,HT,Z,2,"13001",,,,
NUMV074,Dějiny matematiky ve starověku,History of Mathematics in Antiquity,"2015","9999","11320","32-KDM",Z,"1","1",CZE,"2","0",,,HT,K,3,"12947","13001",,,
NUMZ015,Metody řešení matematických úloh II,Methods of Solving Mathematical Problems II,"2009","9999","11320","32-KDM",Z,"2","1",CZE,"0","2",,,HT,Z,3,"11665",,,,
NUOS006,Seminář z výpočetních aspektů optimalizace,Seminar on Computational Aspects of Optimisation,"2008","9999","11320","32-KPMS",Z,"2","1",,"0","2",,,HT,Z,3,"11554",,,,
NUOS007,Seminář o Metafontu,Seminar on METAFONT,"2015","2020","11320","32-KTIML",V,"2","1",CZE,"0","2",,,HT,Z,3,"12418",,,,
NUOS007,Seminář o počítačové typografii,Seminar on computer typography,"2021","2021","11320","32-KTIML",N,"2","1",CZE,"0","2",,,HT,Z,3,"12418",,,,
NUOS007,Seminář o počítačové typografii,Seminar on computer typography,"2022","2022","11320","32-KTIML",V,"2","1",CZE,"0","2",,,HT,Z,3,"12418",,,,
NUOS007,Seminář o počítačové typografii,Seminar on computer typography,"2023","2023","11320","32-KTIML",N,"2","1",CZE,"0","2",,,HT,Z,3,"12418",,,,
NUOS007,Seminář o počítačové typografii,Seminar on computer typography,"2024","9999","11320","32-KTIML",V,"2","1",CZE,"0","2",,,HT,Z,3,"12418","12406",,,
NUPA022,"Research Seminar for the Focus ""InfKomm""","Research Seminar for the Focus ""InfKomm""","2025","9999","11320","32-PASSAU",V,"3","1",ENG,"0","2",,,HT,Z,5,"100346",,,,
NUPA032,Introduction to Deep Learning,Introduction to Deep Learning,"2025","9999","11320","32-PASSAU",V,"1","1",ENG,"2","2",,,HT,K,6,"100346",,,,
NUPA048,Computational Complexity Theory,Computational Complexity Theory,"2025","9999","11320","32-PASSAU",Z,"1","1",ENG,"4","2",,,HT,K,9,"100346",,,,
NVPM003,Vyučování všeobecně vzdělávacího předmětu matematika - 3. rok studia,,"2018","2021","11320","32-STUD",V,,,CZE,,,,,,,,,,,,
NVPM003,Vyučování všeobecně vzdělávacího předmětu matematika - 3. rok studia,,"2022","9999","11320","32-STUD",Z,,,CZE,,,,,,,,,,,,
NXXX021,NIPGVPH9MX,NIPGVPH9MX,"2019","2021","11320","32-STUD",V,"1","1",CZE,"0","0",,,DS,-,0,,,,,
NXXX021,NIPGVPH9MX,NIPGVPH9MX,"2022","9999","11320","32-STUD",Z,"1","1",CZE,"0","0",,,DS,-,0,,,,,
NXXX049,NMOM8NBX,NMOM8NBX,"2019","2021","11320","32-STUD",V,"1","1",CZE,"0","0",,,DS,-,0,,,,,
NXXX049,NMOM8NBX,NMOM8NBX,"2022","9999","11320","32-STUD",Z,"1","1",CZE,"0","0",,,DS,-,0,,,,,
NXXX060,NUMD6BX,NUMD6BX,"2019","2021","11320","32-STUD",V,"1","1",CZE,"0","0",,,DS,-,0,,,,,
NXXX060,NUMD6BX,NUMD6BX,"2022","9999","11320","32-STUD",Z,"1","1",CZE,"0","0",,,DS,-,0,,,,,
NXXX065,NUMI9BX,NUMI9BX,"2019","2021","11320","32-STUD",V,"1","1",CZE,"0","0",,,DS,-,0,,,,,
NXXX065,NUMI9BX,NUMI9BX,"2022","9999","11320","32-STUD",Z,"1","1",CZE,"0","0",,,DS,-,0,,,,,
NZZZ039,Hospodářské dějiny,Economic History,"2001","9999","11320","32-FSVUK",Z,"2","1",,"2","0",,,HT,K,3,,,,,
NZZZ057,Natura et cultura,Natura et cultura,"1348","9999","11320","32-PRFUK",Z,"1","1",,"2","0",,,HT,K,3,,,,,
NZZZ105,Základy marketingu,Fundamentals of Marketing,"2001","9999","11320","32-#EXT",Z,"1","1",,"2","0",,,HT,K,3,,,,,
NZZZ189,Teorie množin,Set Theory,"1348","9999","11320","32-FFUK",Z,"1","2",,"2","1","1","1",HT,KK,8,,,,,
NZZZ279,Vybrané partie z matematiky,Selected Topics on Mathematics,"2019","9999","11320","32-KAM",N,"2","1",CZE,"0","2",,,HT,Z,3,"11115",,,,
